champion,opponentChampion,kills,deaths,assists,win,killParticipation,csdiff14min,jungleCsdiff14,turretPlatesTaken,golddiff14min,xpDiff14,dmgChamps14,totalDmgChamps,teamDamagePercentage,visionScore,visionScorePerMinute,visionWardsBoughtInGame,controlWardsPlaced,wardTakedowns,wardsPlaced,completeSupportQuestInTime
Nasus,Poppy,7,3,14,1,60.0,32,0,3,607,1712,8579,44817,28.679599934078748,27,0.8439185674945404,6,4,2,15,0
Varus,Yone,8,5,9,1,50.0,42,0,5,1505,1149,9196,31504,31.94597175727265,16,0.7290896730663712,1,1,3,8,0
Nasus,Kennen,2,3,4,1,33.33333333333333,36,0,5,1415,1171,8718,10957,29.593537483213744,8,0.5702505235247112,1,1,0,5,0
Corki,Rumble,4,4,0,1,16.666666666666664,20,0,5,1907,947,9365,11110,20.491381255245543,8,0.5469169586067358,1,1,0,6,0
Nasus,Mordekaiser,5,5,2,0,53.84615384615385,28,-2,4,1979,1759,8851,21513,33.14323118075383,22,0.918802503463062,2,2,2,8,0
Kennen,Volibear,3,4,2,0,25.0,32,0,1,89,-324,7896,23070,25.53435298125459,16,0.6556105860186924,0,0,2,8,0
Vladimir,MonkeyKing,5,6,4,0,52.94117647058824,26,0,3,1552,1019,8014,33107,36.670744981451854,22,0.789247552330574,5,5,3,9,0
Vladimir,Renekton,6,3,11,1,42.5,15,-2,4,453,1275,12198,39142,28.34076820780133,23,0.7640151113983872,4,4,3,9,0
Ryze,Vladimir,9,2,5,1,46.66666666666666,26,2,3,755,478,9328,32769,27.7219452862126,31,1.068342834635604,6,6,4,18,0
Rumble,KSante,5,4,11,1,51.61290322580645,14,0,0,-194,161,9535,36651,23.712702421823124,31,0.8492426036905468,6,6,4,20,0
Vladimir,Darius,7,5,9,1,53.333333333333336,-13,4,1,-399,-1271,7968,26016,27.74616554067882,28,1.0697464995294903,3,3,5,10,0
KSante,AurelionSol,11,3,9,1,52.63157894736842,13,0,5,1671,978,5128,24175,24.147015575173896,23,0.7379879089865373,1,1,3,8,0
Smolder,Nasus,1,2,2,0,42.85714285714285,26,0,3,379,-136,8037,10256,28.284684235748987,9,0.5371572407504551,0,0,1,6,0
Rumble,Gwen,8,3,7,1,53.57142857142857,37,0,4,2356,871,9613,29896,32.57910795591026,23,0.8889370822661808,4,4,2,12,0
Kennen,Vladimir,8,1,5,1,54.16666666666666,-2,2,3,1293,2253,11312,20506,28.83935597274689,25,1.168258139574778,3,2,1,9,0
Rumble,Smolder,0,5,1,0,11.11111111111111,-28,-4,2,-1501,-1340,7302,8798,21.97216475438655,8,0.5391032791344393,1,1,0,6,0
KSante,Fiora,2,7,5,0,31.818181818181817,-13,0,3,-1762,-405,7251,14807,16.35818181447448,14,0.60254835372855,2,1,2,7,0
KSante,Kennen,0,4,2,0,40.0,-6,0,0,-948,-686,5117,13976,26.519149555593163,15,0.6468942477872233,2,2,0,10,0
Renekton,Jayce,6,4,9,1,44.11764705882353,-14,0,5,815,220,6586,18234,14.979835861056207,21,0.7188145348271111,3,3,2,8,0
KSante,Garen,4,5,3,0,35.0,8,0,0,10,696,6418,12757,18.40060141655059,18,0.8158015783835385,2,2,0,8,0
Renekton,Camille,0,5,12,0,40.0,23,0,2,-891,-17,6961,24241,17.890075947955616,38,1.054339092816132,4,4,7,9,0
Smolder,Jax,1,3,9,1,40.0,-21,0,2,-658,-811,7828,17842,19.69361364151872,18,0.7173665152329118,2,2,3,7,0
Smolder,Quinn,7,2,10,1,70.83333333333334,37,0,6,1286,748,5698,20788,24.32704472937292,17,0.7209935679918481,2,2,3,10,0
Smolder,Yasuo,2,6,5,0,50.0,-33,0,0,-869,-521,8011,17271,25.90032089027405,16,0.6910863766712367,0,0,4,8,0
Aatrox,KSante,1,4,11,1,54.54545454545454,-1,0,0,-439,-210,7888,18411,21.213147781900897,24,0.9273417198513788,3,3,1,8,0
Smolder,Jayce,1,4,3,1,15.384615384615383,-25,0,1,-1028,-1410,8114,9739,20.97403577472154,8,0.5544130613856588,0,0,0,5,0
Rumble,Poppy,7,5,7,0,66.66666666666666,8,-2,2,-144,-458,6061,26222,32.842330254365606,21,0.8393766801412839,2,2,4,11,0
KSante,Camille,4,2,3,1,20.588235294117645,-5,0,2,207,-253,9551,18111,16.64817940169161,14,0.5853757193271393,2,1,0,6,0
Rumble,Darius,1,8,0,0,25.0,-32,0,0,-1496,-2332,7858,8805,27.639746230182787,11,0.6931627458354948,3,2,1,7,0
Smolder,KSante,9,4,3,0,48.0,7,0,1,454,-76,6581,49970,38.86528776129274,21,0.6115818180622968,2,2,5,8,0
Gnar,Olaf,9,8,5,0,46.66666666666666,61,0,4,3160,2779,12511,30305,26.91174259344257,20,0.7143234386388864,2,2,6,7,0
Aatrox,Riven,6,4,8,1,50.0,14,0,4,1356,782,7213,26524,28.04561795834994,17,0.7063617379302092,1,1,3,5,0
KSante,Smolder,3,4,4,0,43.75,-2,0,3,457,432,4580,14205,22.482727258058745,18,0.7508700247922302,3,3,3,8,0
Rumble,Kennen,0,4,3,0,33.33333333333333,29,0,2,139,720,5974,10398,26.155602526003456,12,0.5856527670224899,0,0,1,7,0
KSante,Tryndamere,2,2,2,0,28.57142857142857,-15,0,0,-1426,-219,12561,18317,26.833737623366304,12,0.6143066521514445,1,1,0,7,0
KSante,Smolder,7,5,6,0,59.09090909090909,20,0,2,2121,1747,9720,22636,23.93628083662169,24,0.8849266359178015,3,3,1,7,0
Jax,Olaf,3,3,0,0,16.666666666666664,25,0,1,-101,1034,5938,14806,19.278367014751595,17,0.7465606146335103,2,2,0,11,0
Yone,Irelia,4,12,1,0,21.73913043478261,-62,-8,0,-4833,-3416,5669,16966,18.686826286271938,17,0.608919097716931,2,2,0,10,0
Aatrox,Poppy,0,9,11,1,28.205128205128204,-13,0,1,-814,-910,7682,20856,12.998761773256197,31,0.8220796743550766,3,3,6,9,0
Jax,Gnar,0,1,3,0,42.85714285714285,17,0,0,-65,-15,5073,8785,15.948862168970852,14,0.7567382308376536,0,0,2,7,0
Jayce,Nasus,5,9,5,0,45.45454545454545,31,2,2,270,421,9100,25676,30.35632903597657,22,0.8908552111797126,3,3,3,11,0
Aatrox,Olaf,2,4,2,1,15.384615384615383,-32,4,0,-2202,-687,6053,12583,19.28849748681095,15,0.8088167039834189,2,2,2,7,0
Rumble,Warwick,5,11,14,1,47.5,19,0,0,-588,110,9925,36096,22.261600312270907,40,1.1469951361159378,6,6,2,20,0
Aatrox,Tryndamere,1,4,5,0,35.294117647058826,-22,0,0,-1851,-790,11897,24598,33.48952280602381,11,0.5187984416945995,0,0,1,6,0
Smolder,AurelionSol,3,8,3,0,60.0,-22,0,0,-1713,-1915,2810,23876,26.99482480044117,34,1.2065112867093142,5,5,2,15,0
Fiora,Renekton,5,6,1,0,27.27272727272727,-3,0,0,-682,-675,10125,21775,22.12956145298061,13,0.5674089059908733,1,1,2,7,0
Jax,Olaf,2,3,0,0,66.66666666666666,-4,0,1,-790,-762,9233,9649,34.009156264044584,11,0.771093701407268,1,1,1,7,0
Aurora,Aatrox,3,4,7,1,41.66666666666667,41,-2,1,437,925,10315,23585,28.40123021368998,24,0.998602549278472,3,3,3,8,0
KSante,Gnar,0,4,0,0,0.0,-1,0,0,-1298,-1436,5799,7361,20.560379443160805,11,0.7617777763798397,1,1,1,6,0
Jayce,Renekton,3,4,5,1,36.36363636363637,10,0,3,-55,-476,11430,17334,24.17791825195015,13,0.6583517310652128,2,2,0,9,0
Camille,Gangplank,3,1,1,1,25.0,10,0,3,1402,613,8025,8025,23.203434580560327,7,0.4777407647083467,0,0,0,5,0
Rumble,Riven,2,7,6,0,36.36363636363637,19,-4,4,655,1022,9402,24282,29.336319042182087,20,0.7730338071583156,5,5,2,14,0
Gragas,Riven,4,1,11,1,62.5,24,-2,4,2508,2076,7484,16797,26.933130141182072,15,0.7569228270039454,4,3,0,10,0
Rumble,Renekton,3,2,10,1,46.42857142857143,44,0,3,1136,1508,10154,28407,25.12248563949258,18,0.6553885791381788,3,3,2,8,0
KSante,Smolder,10,4,12,0,84.61538461538461,-10,-4,3,953,-200,5584,30231,22.524656574753653,21,0.6245522213681552,1,1,5,6,0
Rumble,KSante,5,3,4,1,30.0,21,0,0,654,178,7435,29109,22.19634039105035,31,1.0841271451416998,2,2,2,12,0
Rumble,Jayce,0,6,1,0,100.0,-20,0,0,-3085,-657,7095,8015,39.17584652316299,13,0.8626749706845311,1,1,3,6,0
KSante,Urgot,5,4,16,1,60.0,28,0,5,1928,1809,9933,29047,17.300731069431823,44,1.2353428475736068,8,8,6,13,0
Gnar,Sylas,2,3,3,0,62.5,-5,0,0,-986,-930,5979,5979,27.39393106128718,13,0.9121906419608022,1,1,0,6,0
Rumble,KSante,8,4,2,0,45.45454545454545,47,0,4,3004,1734,13313,33902,31.89003801083781,28,1.0913818367593415,4,4,2,14,0
Aatrox,Graves,7,8,9,0,66.66666666666666,-10,0,3,147,204,7895,33432,29.017008953719422,26,0.8594881158419884,3,2,1,7,0
Renekton,Nocturne,1,5,5,0,42.85714285714285,33,0,5,490,762,6536,16419,24.08022610746423,17,0.7642129197702263,3,3,1,8,0
Jax,Olaf,8,1,8,1,64.0,34,0,3,2707,2975,10309,24607,31.48023019685568,19,0.8307868206873917,1,1,0,9,0
Jayce,Smolder,0,3,0,0,0.0,-14,0,1,-1624,-1332,7345,8530,32.23969064402804,10,0.6794827124400696,1,1,1,6,0
Rumble,Nasus,5,5,4,0,33.33333333333333,32,8,2,1498,1901,8757,26534,23.00525165363233,25,0.8062972582160289,5,5,0,16,0
Rumble,Fiora,6,3,7,1,44.82758620689656,26,4,5,2016,859,9434,31966,24.703766874192134,30,0.980774155100055,7,7,2,18,0
Rumble,Akali,16,4,5,1,56.75675675675676,45,0,2,864,1745,10403,39500,28.38438319955061,32,1.0250575405879396,3,3,2,13,0
Rumble,Renekton,8,2,10,1,52.94117647058824,-9,-4,1,-410,156,7382,33083,28.037128707708987,29,0.947835947593696,5,5,2,16,0
KSante,Vayne,6,1,10,1,53.333333333333336,17,0,2,1376,1022,5759,18714,20.8998244143062,17,0.7482290264211285,2,2,2,9,0
Aatrox,Riven,0,3,1,0,20.0,14,0,5,200,673,5506,8323,21.34495502702382,18,0.993232807744032,3,3,0,8,0
Aurora,Nasus,5,7,5,1,43.47826086956522,30,0,3,92,1113,12255,32274,31.4025043889156,26,0.9032264595591264,7,7,3,17,0
MonkeyKing,Aatrox,7,3,6,1,59.09090909090909,3,-1,2,810,217,6049,27827,27.7460410788821,20,0.6954012231202634,1,1,0,11,0
Kennen,Akali,1,8,7,1,27.58620689655172,1,2,2,-226,-956,9695,22145,17.922450325848537,30,0.9685436093640838,4,4,1,15,0
Jayce,Skarner,3,7,1,0,30.76923076923077,13,0,5,1292,-309,9909,16264,31.63371144914125,17,0.8204213925739289,1,1,3,8,0
Aurora,Gragas,2,3,0,1,10.526315789473683,2,0,2,98,-226,9505,9994,20.902110163422915,14,0.9486931945451492,2,2,1,7,0
Jayce,Kennen,9,1,0,1,26.47058823529412,27,10,5,3669,2961,11452,14178,24.978898291541647,15,1.0457559476844518,3,3,1,8,0
Jayce,Gragas,4,3,4,1,29.629629629629623,25,4,1,522,661,7680,23080,21.030159209005287,38,1.5484422634371473,5,5,4,14,0
Jayce,Kennen,0,8,3,0,42.85714285714285,-14,0,0,-1600,-1116,8379,12546,28.84786603520577,16,0.7661938047725967,2,2,1,9,0
KSante,Gnar,4,5,15,1,46.34146341463415,-23,0,1,-2214,-1551,5110,21691,14.497438589329224,28,0.9319705212322956,4,4,2,10,0
Aurora,Jayce,3,2,3,1,25.0,13,-4,2,485,922,8011,10792,21.737430290832314,15,0.9283395134245688,3,3,2,9,0
Sylas,Irelia,2,4,3,0,41.66666666666667,-10,0,2,-327,-185,8796,12550,26.87951773261816,16,0.952559971595668,1,1,1,7,0
Renekton,Rumble,3,5,5,0,27.58620689655172,-20,0,0,-1043,-1050,3138,16296,14.120357382143284,18,0.6154689328759609,2,2,2,7,0
Rumble,Aatrox,0,7,4,0,26.666666666666668,-10,0,1,-583,-1503,7516,16084,22.29909859419921,17,0.7450843596814127,1,1,2,9,0
KSante,Rumble,3,0,1,1,25.0,27,2,3,1482,1874,7268,9062,23.747241492427037,16,1.0503261318717716,3,3,1,8,0
Camille,Aatrox,3,5,6,1,34.61538461538461,-11,0,0,-139,-1212,6094,16819,17.70223830523529,27,1.1087975182847116,5,3,2,9,0
Mordekaiser,Kennen,3,0,3,1,31.57894736842105,52,0,5,2956,2357,7153,8544,20.79189061788192,12,0.8188200053526756,3,2,0,7,0
Aatrox,Udyr,4,6,6,0,58.82352941176471,13,2,3,1108,1004,11926,26896,25.561138780678217,25,1.0113482205790043,5,5,0,13,0
Rumble,Corki,1,0,4,1,38.46153846153847,2,0,2,954,1447,7079,9111,25.11214441262189,13,0.8832908315727408,2,2,0,7,0
Aatrox,Tryndamere,10,2,8,1,45.0,-6,0,3,666,667,8405,33987,21.307030115615717,24,0.7256901961815763,7,6,1,12,0
Aatrox,Rumble,12,8,11,1,48.93617021276596,-39,0,0,-721,-1063,6115,45021,21.31765336098474,42,1.0117443449795434,11,10,4,13,0
Jayce,Aurora,8,4,8,1,47.05882352941176,-11,4,1,885,1174,9149,20594,22.109134599978795,17,0.7462159591721879,2,2,0,10,0
Rumble,Varus,4,4,2,1,31.57894736842105,-33,0,0,-1866,-1456,6578,8766,16.500853558595985,12,0.6188705648274653,2,1,1,7,0
Kennen,Nasus,4,2,5,1,47.368421052631575,28,0,4,3174,1487,10589,11585,27.39868261278422,13,0.9075072048515544,2,2,0,7,0
Mordekaiser,Kennen,1,1,4,1,22.727272727272727,-23,4,0,-1782,-292,5332,7283,15.113753820289476,17,0.9558198760014048,2,2,2,8,0
Rumble,Tryndamere,1,2,0,1,5.555555555555555,-21,4,0,-692,-459,12617,12704,22.44027791646585,12,0.7631373698040558,2,2,0,8,0
Aatrox,Tryndamere,1,4,2,0,42.85714285714285,-19,0,0,-2364,-1361,10796,12203,30.663789376934314,12,0.7990092294528223,1,1,1,6,0
Jayce,Lucian,4,7,6,0,45.45454545454545,10,0,0,140,799,9299,23034,22.67376474569588,37,1.4265598243864452,7,7,6,16,0
Rumble,Jayce,2,1,7,1,56.25,19,0,3,1512,1623,8122,9623,23.6758625887227,10,0.6488012191348812,2,2,0,7,0
Rumble,Gnar,9,1,11,1,48.78048780487805,19,4,1,588,476,7255,23093,22.83887639797045,36,1.4256569123802272,5,5,4,14,0
KSante,Renekton,5,4,14,1,44.18604651162791,16,2,1,1080,1328,11181,20116,17.486969470163448,13,0.5041310063408291,1,1,0,7,0
Yone,Udyr,1,6,2,0,30.0,7,0,0,-1304,-678,7497,11030,22.30378649585493,12,0.693358942126434,1,1,2,7,0
Gnar,Yone,6,10,16,1,48.888888888888886,12,0,4,2704,774,9452,27747,18.271203708201536,32,0.9364821648873016,7,7,1,16,0
Renekton,Malphite,6,3,7,1,38.23529411764706,41,0,5,2783,1530,10839,23073,22.630706205274524,19,0.8093118177044479,2,2,4,6,0
KSante,Renekton,3,1,0,1,13.043478260869565,34,0,5,2309,2068,9647,9647,22.593499702518464,8,0.5482391887961853,1,0,0,5,0
Gnar,Jayce,8,3,6,1,42.42424242424242,10,-2,7,2974,2064,8369,15578,22.989771810411312,9,0.508495701586579,1,1,1,7,0
Yasuo,Quinn,5,8,14,1,48.71794871794872,-1,0,0,-1108,-429,4676,23328,20.964477179310183,27,0.9770085340999792,3,3,7,10,0
KSante,Gwen,0,6,6,0,22.22222222222222,-8,0,2,-1266,-617,3503,13119,12.353833899335346,32,0.90674231844229,4,4,4,9,0
Gnar,Yone,6,4,12,1,41.86046511627907,-6,-2,3,-244,591,7588,23472,19.116098363982708,29,1.0719202911815864,4,4,3,12,0
Jax,Smolder,0,6,1,0,10.0,-23,0,0,-1781,-1062,4750,6490,18.206738152402373,7,0.4712592654795296,0,0,0,5,0
Warwick,AurelionSol,14,7,12,1,70.27027027027027,-10,0,5,2598,1081,8133,30825,28.073095121466206,12,0.4130002533569836,1,0,3,3,0
Warwick,Rengar,7,4,3,1,47.61904761904761,12,2,5,1931,412,9793,13173,22.184544445282,19,1.0193834141018987,5,4,3,9,0
Kennen,Rumble,1,11,17,1,42.85714285714285,2,0,0,-48,131,6555,25998,17.501467668042675,30,0.8527535528704522,8,7,5,13,0
Aurora,Jayce,2,7,18,1,54.054054054054056,-48,0,0,-1122,-362,6802,25867,19.934476078231203,22,0.7543149033124114,2,2,2,6,0
Smolder,Renekton,4,7,1,0,38.46153846153847,24,1,4,1229,847,12248,24229,33.210042892448435,26,0.9475547646392812,5,5,2,12,0
Jayce,Kennen,0,5,3,0,27.27272727272727,-17,0,5,-1342,-1112,3232,8573,18.05300256737464,17,0.8449860689204436,1,1,4,6,0
KSante,Camille,12,4,14,1,70.27027027027027,52,0,3,1920,2384,13515,39256,27.21133317968297,23,0.7106274253892729,5,4,3,7,0
Smolder,Gnar,2,1,4,1,25.0,2,0,3,811,178,7958,10185,22.081856202218862,9,0.6434028149786526,0,0,1,5,0
KSante,Darius,6,6,6,1,46.15384615384615,34,0,2,1046,752,8277,23353,23.67751820226705,12,0.4863629733649601,1,1,1,6,0
Warwick,Vladimir,8,1,2,1,41.66666666666667,64,4,4,4113,3188,9901,10700,23.92683894960226,7,0.5257951147043092,1,1,0,5,0
Gnar,Renekton,4,1,0,1,28.57142857142857,25,0,2,-274,239,8819,17688,29.540839998786957,10,0.5072674122481169,2,1,1,6,0
Gnar,Yone,4,1,0,1,25.0,19,0,3,908,461,10731,15307,31.81342515996733,10,0.6331614327609962,0,0,1,5,0
Rumble,Vladimir,3,8,2,0,29.411764705882355,-8,0,2,-1297,-1142,10372,31115,31.631409038757862,23,0.8945633617713276,3,3,2,7,0
KSante,Gangplank,1,7,6,0,53.84615384615385,33,0,1,303,534,5012,10716,20.153327683111865,13,0.5639165557245085,2,2,1,7,0
Aatrox,Riven,8,6,10,1,42.85714285714285,0,0,0,-2575,-88,5635,26799,19.386653413619463,29,0.8657740187321741,3,3,5,8,0
KSante,Camille,11,3,9,1,57.14285714285714,33,-2,3,1861,1168,11543,25797,24.533748274020187,19,0.7564612697340535,1,1,3,9,0
Rumble,Lissandra,4,8,8,0,60.0,-36,0,4,-49,-801,10382,15018,22.38584985003169,9,0.4613909001704284,2,0,1,3,0
Aurora,Cassiopeia,3,7,11,1,50.0,-7,-2,0,-604,-692,5362,21892,23.77014807731596,25,0.9195850171804142,5,4,6,13,0
Yone,Heimerdinger,6,6,2,0,53.333333333333336,62,0,5,3025,2381,7524,21098,33.99090532783913,23,0.9551842759837312,2,1,1,6,0
Yone,Yasuo,4,4,12,1,50.0,-25,0,2,-863,-1288,5951,25701,23.786284752054797,21,0.7838546867128228,2,2,1,6,0
Yone,Renekton,0,6,3,0,25.0,-59,-2,0,-3325,-2768,7852,13771,28.424153996135804,12,0.639255505812538,2,2,0,7,0
KSante,Gwen,5,4,5,0,55.55555555555556,25,0,3,1357,1701,9427,20664,29.441582004028543,30,1.2422169983458085,2,2,4,11,0
Aurora,Lucian,11,5,10,1,58.333333333333336,34,0,4,1724,2007,8877,28963,23.873391654788296,27,1.0446894547817835,4,4,5,12,0
Smolder,KSante,9,2,2,1,50.0,37,0,5,2812,917,9847,18102,28.72959825439888,15,0.8361799001842901,2,2,3,8,0
Aurora,Rumble,7,5,13,1,50.0,17,0,0,57,-351,7627,19724,19.29740954796079,12,0.5358808120467252,1,1,0,5,0
Kled,Vladimir,2,9,2,0,33.33333333333333,-28,0,3,-1919,-1409,9671,14022,34.78690596947069,12,0.646521744271206,2,2,3,6,0
Rumble,Renekton,6,4,5,1,61.11111111111112,28,-1,4,1981,1200,11483,33157,41.064234117626505,21,0.8166570916612071,3,3,2,7,0
Gnar,Olaf,7,10,7,0,46.66666666666666,3,-4,5,990,-82,8353,28113,22.02328262514098,27,0.8135926648730116,7,7,5,16,0
Gnar,Jayce,1,8,3,0,23.52941176470588,-13,-4,1,-1839,-670,5757,11767,14.816082547245529,21,0.7651915729863414,3,3,1,12,0
Smolder,KSante,3,5,7,1,41.66666666666667,-2,0,1,-392,-219,11610,25305,25.8736596622924,16,0.6809902471673754,1,1,2,8,0
Aatrox,Jax,5,9,2,0,28.000000000000004,32,0,3,1668,2243,13155,30107,31.14184143864527,19,0.641711612229132,5,5,2,8,0
KSante,Corki,2,6,1,0,20.0,-42,-4,0,-3800,-2078,4497,13868,19.78778188884252,13,0.5750432591634413,3,3,1,8,0
Smolder,Jayce,1,7,2,0,15.0,2,0,0,-1185,-851,8842,26288,26.66305802751189,16,0.5619204422060029,0,0,1,8,0
Nasus,Garen,7,7,10,1,48.57142857142857,-22,0,2,-485,-966,8676,40205,27.700410268209108,20,0.637103515187872,3,3,3,13,0
Vladimir,Olaf,2,3,1,0,30.0,27,0,1,638,991,8949,10169,23.553583653549527,8,0.5235952686482425,1,1,0,6,0
KSante,Smolder,3,0,1,1,26.666666666666668,-16,0,3,540,165,6705,8458,23.763156733385745,12,0.8331935852928929,2,2,1,6,0
Aurora,Nasus,6,7,9,0,75.0,6,0,2,130,421,9061,20152,30.83922231754002,23,0.9821071941952598,3,3,1,11,0
Gnar,DrMundo,2,3,4,0,66.66666666666666,43,6,5,1520,1558,14251,15260,35.3898774143343,15,1.0010288622442591,2,2,2,6,0
Yasuo,Aurora,5,7,3,0,33.33333333333333,47,0,3,2184,1227,9078,17913,21.440282443276374,11,0.4989367385856166,1,1,2,5,0
Rumble,Olaf,10,7,3,0,56.52173913043478,-23,0,0,-1527,-1137,10987,25421,30.83310914310128,17,0.7510586615545627,3,3,0,6,0
Aurora,Volibear,10,3,3,1,44.82758620689656,37,0,6,3216,1627,7779,22239,26.498773880114378,34,1.4602789372496237,4,3,0,10,0
Ornn,Renekton,1,3,1,0,25.0,-12,0,1,-935,-908,8874,9731,30.528637460547408,7,0.5208388498031846,1,0,1,4,0
KSante,Renekton,5,4,7,1,52.17391304347826,25,0,1,467,-154,12656,23136,22.750564996552967,21,0.8884547374237001,2,2,3,7,0
Smolder,Aurora,13,9,3,1,72.72727272727273,19,0,3,-457,-819,6910,43060,39.31940774267729,22,0.732524681303582,1,1,3,10,0
Nasus,Kennen,3,5,1,0,33.33333333333333,-10,0,3,-908,-682,6598,10788,25.26518365796681,15,0.8629750340101934,3,3,1,8,0
Nasus,Kennen,5,1,9,1,63.63636363636363,51,0,5,2389,2510,8597,19530,27.1142347701658,17,0.7416375911450409,3,1,1,7,0
Kennen,Galio,6,3,4,1,41.66666666666667,33,0,4,1285,1009,7368,26476,26.726890292752355,14,0.5622293705145396,1,1,2,6,0
Renekton,Jax,14,6,8,1,52.38095238095239,50,0,5,3437,1451,16972,39461,29.39592494768344,26,0.9734234294002369,3,3,6,6,0
Kennen,Rumble,2,5,1,0,30.0,-18,0,0,-1402,-1457,6338,10525,21.813437239669,18,0.9315831603657976,2,2,1,8,0
Yone,Gnar,2,4,6,0,53.333333333333336,9,0,1,18,-486,10167,19744,26.06454543090068,18,0.8624637370675003,2,1,7,5,0
Aurora,Jayce,12,3,10,1,51.16279069767442,21,0,5,2146,2845,8652,32188,28.80066756374185,29,1.220789172647826,5,5,3,14,0
Renekton,Camille,3,3,1,0,40.0,21,0,2,965,729,8686,16006,30.99665148188923,17,0.8470470876722664,3,3,0,8,0
Rumble,Zac,4,4,5,1,47.368421052631575,21,2,0,564,773,13861,19724,35.05292618600687,9,0.56170843337305,1,1,0,6,0
Kennen,Rumble,2,6,0,0,25.0,-37,0,1,-1718,-2522,8446,8446,23.02331879240216,9,0.5888440973587792,2,1,1,5,0
Yone,Tryndamere,0,4,0,0,0.0,-19,0,1,-1309,-1436,9503,10677,23.172064061521304,12,0.799328545892306,2,1,0,5,0
Aurora,Gnar,11,8,5,0,51.61290322580645,3,0,2,-682,-788,9850,41676,29.87150765663581,26,0.8162773109332248,5,5,4,15,0
Jayce,Fiora,8,11,8,0,51.61290322580645,16,0,4,62,-912,13259,31451,24.919091185614647,21,0.69725042496834,3,3,4,12,0
Aatrox,Rumble,4,5,3,0,43.75,0,0,2,528,936,5516,14378,25.99419969519932,24,0.9923899543402004,3,3,3,8,0
Yasuo,Kennen,2,2,1,1,15.789473684210526,-13,0,0,298,212,5796,6309,13.686025690693684,14,0.9549688849372356,3,2,2,7,0
Yone,Vladimir,4,3,4,1,47.05882352941176,7,0,2,149,144,6842,19688,25.850528801706723,29,1.1632671547064597,5,5,4,11,0
LeeSin,Gnar,6,6,3,0,56.25,-15,0,0,539,73,7826,18543,19.08080554884387,23,0.8850355252386237,4,3,4,12,0
Gnar,KSante,3,6,2,0,35.714285714285715,11,0,3,136,-1038,13411,23133,39.86714604419797,16,0.8198340093266848,4,4,3,10,0
Yasuo,Rumble,1,5,0,0,11.11111111111111,18,0,2,-703,-474,9364,10484,30.551289220469545,12,0.6762920377383248,2,2,0,7,0
KSante,Tryndamere,7,4,5,1,48.0,1,0,3,-75,331,11104,25046,32.722495990023724,21,1.0664266428467466,3,3,1,9,0
Gnar,Olaf,5,4,6,1,36.66666666666666,73,0,5,2739,1833,8638,18080,19.892448675358324,25,1.0135010919502527,2,2,4,10,0
Gnar,Yasuo,6,5,2,0,47.05882352941176,6,0,3,1091,1773,8510,18118,21.267535406104344,22,0.7662806603623404,2,1,0,11,0
LeeSin,Tryndamere,4,6,1,1,27.77777777777778,1,2,2,-148,-394,14237,17889,34.78080021313216,8,0.5396758441973063,1,1,1,5,0
Gnar,Renekton,5,4,2,1,19.444444444444446,1,0,2,524,673,14572,27646,26.379988821632733,19,0.9761873900749124,1,1,4,8,0
Kennen,Jayce,5,3,1,1,25.0,-2,0,2,-641,-180,5550,14463,23.50998022727918,8,0.4238363294039116,0,0,0,7,0
Kennen,KSante,0,3,0,1,0.0,5,0,3,-255,-617,9453,10833,21.85611119129881,9,0.5765907513004443,1,1,0,6,0
Yasuo,Heimerdinger,4,7,1,0,35.714285714285715,30,0,3,575,-205,5687,15389,23.97184349066651,13,0.6065321153757295,2,2,0,9,0
KSante,Renekton,5,2,3,1,50.0,10,0,1,620,1095,9475,20879,29.181536079108845,12,0.6488457738434272,1,1,0,7,0
Yone,Lulu,0,5,11,1,50.0,35,0,1,644,1281,4870,17512,19.437490160435956,26,0.9321820350755669,6,6,4,12,0
Kennen,Udyr,6,8,3,0,47.368421052631575,52,-2,6,2391,2401,7977,26526,28.348568116050444,23,0.869633270820867,3,3,7,11,0
Aurora,Ornn,10,7,14,1,68.57142857142857,13,3,2,1049,-9,11720,39643,30.039739621400525,18,0.6383870987218795,2,2,2,11,0
Jayce,Kennen,2,11,1,0,15.789473684210526,0,0,0,-1329,-774,7760,11846,15.662028738106017,26,1.1305367432028095,2,2,5,9,0
Aatrox,Jax,2,3,1,1,11.538461538461538,1,0,0,107,225,8188,10748,20.25073066435726,7,0.463684125199406,0,0,1,5,0
Gnar,Jayce,0,5,2,0,15.384615384615383,-29,0,0,-2206,-1031,5428,7711,16.367997389019195,12,0.6534519892554708,2,1,0,6,0
Rumble,Renekton,8,3,3,1,45.83333333333333,7,2,1,-18,-81,13260,21500,28.27118205292934,20,0.9474888174578634,3,3,0,8,0
KSante,Kennen,1,4,0,0,20.0,-45,-2,0,-2048,-1081,4554,4782,15.586326260866024,9,0.6414763780424529,0,0,0,5,0
Aurora,Rumble,5,2,1,1,31.57894736842105,48,-2,4,2280,2583,11935,11935,25.3777802207786,9,0.6016850173970455,1,1,0,6,0
Yasuo,Gnar,8,6,5,1,48.14814814814815,-23,0,2,-757,-1568,12105,23568,22.95866956868737,15,0.6742925744912037,1,0,2,6,0
Aurora,Qiyana,4,9,3,0,50.0,8,-2,4,-1910,-519,6625,16572,26.482525111909133,24,0.936443308573192,4,4,2,8,0
